timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.56,1024.94,29.58,78914.64,400,1573,1558,4492,770,2452,400,8,400,334,400,1404
1000,33.56,1024.94,29.58,77317.83,400,1288,1543,4377,779,2461,400,17,400,346,400,1372
2000,33.56,1024.94,29.58,75921.26,400,1198,1559,4497,778,2441,400,18,400,357,400,1411
3000,33.56,1024.94,29.58,74973.3,400,1143,1569,4492,750,2424,400,14,400,357,400,1420
4000,33.56,1024.97,29.58,74640.45,400,1091,1585,4497,720,2429,400,21,400,387,430,1482
5000,33.56,1024.96,29.58,74906.49,400,1052,1591,4462,685,2383,400,20,400,415,467,1512
6001,33.56,1024.96,29.57,75647.97,400,1065,1574,4487,652,2341,400,19,400,468,500,1570
7001,33.56,1024.96,29.58,76196.52,400,1103,1552,4487,642,2369,400,23,400,518,521,1609
8001,33.56,1024.96,29.58,76543.42,400,1151,1567,4517,653,2360,400,12,400,566,514,1633
9001,33.56,1024.96,29.57,76963.9,400,1263,1542,4457,708,2417,400,24,400,632,484,1593
