timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.76,1024.88,29.93,11954.78,1015,1196,1636,1967,2548,2330,16177,7050,9246,5992,1549,2027
1000,33.76,1024.88,29.93,11907.37,1026,1216,1647,1997,2570,2369,16163,6920,9275,6037,1533,2023
2000,33.76,1024.87,29.94,11807.03,1034,1193,1652,2016,2560,2367,15543,6985,9257,5972,1549,2025
3000,33.76,1024.86,29.94,11701.85,1044,1208,1658,2025,2599,2387,15143,6905,9321,6032,1583,2041
4000,33.76,1024.9,29.94,11558.62,1069,1220,1667,1993,2617,2420,14799,6874,9199,5992,1586,2041
5000,33.76,1024.9,29.95,11445.1,1090,1226,1690,2011,2634,2387,14247,6734,9228,6077,1583,2025
6001,33.77,1024.9,29.93,11321.54,1114,1215,1684,1990,2688,2464,14013,6759,9130,5977,1582,2055
7001,33.77,1024.9,29.93,11321.54,1152,1225,1742,2032,2668,2452,13351,6644,9159,6007,1614,2037
8001,33.77,1024.9,29.93,11395.35,1166,1249,1746,2094,2685,2466,12593,6704,9089,6037,1599,2053
9001,33.77,1024.9,29.92,11507.89,1175,1259,1763,2085,2732,2480,11748,6463,9182,6132,1614,2069
