timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.4,1024.87,31.0,40494.56,31314,13542,57330,32846,57330,35774,57330,51042,57330,47974,400,831
1000,33.4,1024.87,31.03,39767.35,33462,13678,57330,32463,57330,37169,57330,51321,57330,48706,400,775
2000,33.4,1024.87,31.05,40262.05,31016,13227,57330,31766,57330,38737,57330,52889,57330,48671,400,685
3000,33.41,1024.86,31.03,42370.41,24296,11302,57330,32149,57330,38772,57330,53203,57330,49717,400,574
4000,33.41,1024.85,31.01,44195.17,18314,9636,57330,32393,57330,37796,57330,52854,57330,49334,400,540
5000,33.41,1024.86,30.97,45534.4,13462,8364,57330,30685,57330,35600,57330,51913,57330,49578,400,518
6001,33.41,1024.85,30.92,45732.37,13021,8004,57121,29256,55301,30615,57330,51495,57330,48950,400,487
7001,33.41,1024.85,30.87,44195.17,11840,7633,50587,26049,47604,26537,57330,49891,57330,50101,400,518
8001,33.41,1024.84,30.85,42627.98,12952,8027,40891,21030,42800,25038,57330,48915,57330,50345,400,516
9001,33.41,1024.84,30.83,41007.64,12883,7880,28957,16120,40414,23644,57330,47974,57330,51077,400,509
