timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.11,1012.7,37.51,17100.28,18879,7306,21346,13542,37669,28873,21663,15073,18548,15445,4774,5661
1000,33.11,1012.7,37.51,16613.64,35908,12180,9993,9276,36833,28628,20671,14882,20230,15873,7294,6729
2000,33.11,1012.7,37.51,16216.26,49573,14736,4310,6007,36117,27827,20436,14814,21084,16255,9043,8027
3000,33.11,1012.7,37.52,15933.5,56017,15850,2754,5064,35371,27792,19596,14533,21443,16428,9941,8961
4000,33.11,1012.7,37.51,15849.39,55301,15918,2234,4893,34268,26886,19389,14522,22256,17265,11064,9648
5000,33.11,1012.7,37.53,15789.85,36833,13002,2003,4778,32537,26502,20216,14724,23110,17579,14220,11438
6001,33.11,1012.7,37.53,15742.54,23248,9985,1436,3865,30717,26293,20891,15096,23014,17927,18948,13036
7001,33.12,1012.73,37.55,15660.43,13255,6920,977,3299,29345,25003,20919,14950,22518,17021,23138,14634
8001,33.12,1012.73,37.54,15813.61,9130,5856,1495,3956,28211,24411,15364,12800,21029,16120,25743,15827
9001,33.12,1012.73,37.54,15957.69,7775,5445,4538,6263,28224,24620,8510,8871,17542,14938,15460,12214
