timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.53,34.44,18984.8,773,903,790,1153,3655,3956,13903,6599,23882,12214,2599,4081
1000,33.13,1012.53,34.43,19227.97,774,885,776,1148,3596,3885,15419,6724,23648,12113,2568,4061
2000,33.13,1012.54,34.43,19568.12,762,896,769,1139,3549,3790,16549,6985,23304,12090,2523,4061
3000,33.13,1012.54,34.44,19531.75,754,885,759,1125,3444,3790,17349,7055,23290,11933,2506,4046
4000,33.13,1012.54,34.44,19495.51,735,887,756,1110,3392,3655,18314,7228,22876,11888,2474,3981
5000,33.13,1012.55,34.45,19387.61,718,843,747,1120,3323,3570,19127,7723,22228,11651,2435,3941
6001,33.13,1012.55,34.45,18984.8,705,846,746,1093,3257,3610,20037,7858,21925,11696,2384,4076
7001,33.13,1012.55,34.46,18664.47,688,836,728,1073,3176,3564,20753,8117,21456,11663,2384,3976
8001,33.13,1012.55,34.46,18338.74,675,811,733,1069,3120,3479,21167,8252,20946,11539,2371,3926
9001,33.13,1012.54,34.46,18055.16,670,794,721,1065,3090,3459,21580,8533,20588,11438,2354,3961
