timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.24,1012.75,35.7,16719.37,1861,2667,2121,3665,844,2658,400,1326,537,2600,400,895
1000,33.25,1012.75,35.7,16813.0,1016,2230,2661,3976,973,2743,400,1327,488,2570,400,865
2000,33.25,1012.75,35.71,16880.52,789,2090,3385,4397,1105,2826,400,1374,487,2551,400,965
3000,33.25,1012.74,35.71,17072.49,713,1970,3630,4593,1257,2902,400,1503,529,2627,400,1059
4000,33.25,1012.74,35.7,17254.71,505,1764,3434,4487,1569,3123,492,1820,617,2678,400,1083
5000,33.25,1012.74,35.69,17411.95,400,1439,2909,4196,1860,3695,645,1933,727,2824,400,1115
6001,33.25,1012.75,35.67,17498.94,400,1303,2150,3830,1945,3775,637,1910,826,2925,400,1166
7001,33.25,1012.75,35.66,17601.53,400,1279,1803,3474,1808,3680,672,2000,1018,3020,400,1228
8001,33.25,1012.74,35.66,17586.8,400,1255,1619,3324,1668,3489,841,2263,1237,3349,400,1247
9001,33.25,1012.74,35.65,17542.76,400,1201,1476,3143,1631,3469,1188,2491,1411,3459,400,1237
