timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.06,1012.7,37.87,22429.13,400,580,445,1882,30031,24934,47932,29116,51870,36053,24034,15524
1000,33.06,1012.7,37.79,22381.36,400,586,519,1907,30986,25526,46709,28768,51095,35391,18493,13903
2000,33.06,1012.7,37.75,21983.37,400,551,807,2233,32269,25735,46202,28489,48648,34554,13572,12484
3000,33.06,1012.7,37.72,21466.92,400,531,1587,2683,32746,26467,45247,28350,45396,33474,11852,12068
4000,33.06,1012.7,37.71,20911.57,400,628,2187,2988,33343,26398,45038,28245,41667,31173,11753,12068
5000,33.07,1012.7,37.72,20072.73,521,699,2550,3314,33402,25875,44590,27862,39071,30302,11574,11899
6001,33.07,1012.7,37.73,19387.61,536,708,2874,3524,30896,25735,44143,27757,38057,30371,11093,11336
7001,33.07,1012.7,37.78,18848.59,453,700,3642,4041,28100,23365,42204,26537,41040,31417,9391,10334
8001,33.07,1012.69,37.81,18581.95,400,586,3728,4176,27163,22738,39608,25317,44053,32951,8991,10132
9001,33.07,1012.7,37.84,18614.87,400,606,4275,4603,27742,23330,29762,20123,45127,32672,9958,10863
