timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.16,1012.59,34.81,172259.72,400,20,400,20,400,5,400,0,402,8,405,9
1000,33.16,1012.59,34.84,172436.4,400,17,400,7,400,6,400,12,400,9,400,5
2000,33.16,1012.59,34.82,172259.72,400,17,400,12,400,6,400,6,406,7,408,12
3000,33.16,1012.6,34.84,172259.72,400,14,400,9,400,9,400,4,400,10,402,14
4000,33.16,1012.59,34.84,172436.4,400,16,404,19,400,6,400,5,400,11,404,10
5000,33.16,1012.58,34.84,172613.44,400,11,400,9,400,7,400,0,400,5,400,11
6001,33.16,1012.58,34.83,172259.72,400,13,400,8,400,2,402,5,400,7,400,6
7001,33.16,1012.58,34.85,172259.72,400,19,400,11,400,6,400,8,400,4,405,11
8001,33.16,1012.59,34.85,172083.41,400,22,404,6,400,3,401,5,400,6,402,8
9001,33.16,1012.58,34.85,172790.84,400,15,402,3,400,3,400,10,400,11,400,10
