timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.34,1014.18,33.99,36022.18,27025,13351,48499,18973,49155,19078,53988,16568,5649,5340,3976,4206
1000,32.35,1014.21,34.0,35356.23,37251,15208,51184,20472,48976,19391,17059,8826,1732,2985,4582,4753
2000,32.35,1014.2,33.99,34685.84,48469,18346,55033,22494,52556,20890,8087,5891,741,2494,5412,5285
3000,32.35,1014.2,33.99,34486.83,51124,20054,57330,25456,56017,22877,4432,4628,1231,2911,9002,6433
4000,32.35,1014.19,33.95,35625.67,41100,15749,57330,29535,55450,22877,3974,4552,2504,3916,8273,6288
5000,32.36,1014.18,33.86,37036.88,38176,15625,57330,31766,54257,22354,1891,3093,3925,4653,4533,5019
6001,32.36,1014.17,33.75,39358.15,48588,19600,57330,32463,51811,21762,1167,2674,4840,5109,3100,4201
7001,32.36,1014.17,33.66,41168.14,57330,25317,57330,31278,48588,20263,741,2344,6842,5661,2202,3640
8001,32.37,1014.17,33.57,43690.35,57330,29988,57330,29639,35789,15242,906,2535,9512,6363,1476,2930
9001,32.37,1014.15,33.46,46336.76,57330,32533,57330,29605,27659,14342,1856,3118,11116,6819,1749,3123
