timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.78,1014.14,32.8,28798.12,400,521,929,2041,5777,5821,17059,11010,10850,9940,400,1174
1000,32.78,1014.14,32.76,30160.59,400,626,1067,2090,5470,5821,15846,10751,11006,10042,400,1267
2000,32.78,1014.14,32.72,31189.03,400,728,1121,2094,5336,5741,14909,10560,10763,9850,400,1308
3000,32.78,1014.14,32.69,31826.01,400,802,1184,2131,5093,5741,13765,10143,10184,9400,400,1323
4000,32.79,1014.14,32.68,32215.91,400,882,1333,2277,5001,5656,11753,9591,9616,9074,420,1383
5000,32.79,1014.14,32.66,32539.81,400,957,1473,2325,4966,5666,11319,9479,8962,8905,400,1399
6001,32.79,1014.13,32.66,32489.55,400,925,1600,2447,4966,5716,11064,9231,8360,8612,400,1320
7001,32.79,1014.13,32.66,32117.54,400,885,1728,2507,5006,5701,10914,9141,7879,8229,400,1277
8001,32.79,1014.13,32.65,31826.01,400,871,1874,2584,5151,5836,10786,9085,7288,7858,400,1232
9001,32.79,1014.13,32.65,31189.03,400,871,1970,2660,5342,5866,10780,9017,6703,7712,400,1196
