timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
1,33.55,1024.93,30.53,20705.55,784,502,1456,1031,1032,576,716,335,1843,1353,1034,805
1001,33.55,1024.92,30.52,20443.72,785,504,1478,1073,1037,582,701,321,1865,1344,1036,819
2001,33.55,1024.92,30.52,20169.05,792,508,1498,1075,1054,606,708,340,1864,1383,998,831
3001,33.55,1024.91,30.51,19882.83,785,509,1520,1114,1082,630,699,322,1886,1439,992,813
4001,33.56,1024.91,30.51,19659.64,779,516,1546,1103,1120,644,707,329,1887,1429,972,825
5001,33.56,1024.9,30.49,19441.41,766,514,1583,1152,1166,682,703,329,1903,1422,987,855
6002,33.56,1024.9,30.5,19227.97,755,504,1621,1177,1200,695,713,330,1905,1436,958,845
7002,33.56,1024.93,30.49,19157.86,772,517,1634,1188,1224,726,708,333,1917,1487,978,854
8002,33.56,1024.92,30.5,19227.97,774,513,1673,1212,1234,729,720,334,1913,1487,1017,872
9002,33.57,1024.92,30.49,19316.33,765,521,1692,1243,1265,759,733,332,1944,1485,1020,873
