timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.11,1012.64,35.17,118481.82,400,11,409,2,408,6,407,8,404,9,416,1
1000,33.12,1012.67,35.15,118816.75,409,8,411,7,400,4,405,0,410,6,411,2
2000,33.12,1012.67,35.16,119238.09,409,4,409,10,403,4,400,6,404,6,404,3
3000,33.12,1012.66,35.15,119747.65,401,7,400,8,407,4,405,9,407,3,404,3
4000,33.12,1012.66,35.15,119833.0,400,5,410,8,404,3,400,3,412,10,409,6
5000,33.12,1012.66,35.14,120261.59,402,1,400,4,403,0,404,7,406,8,403,4
6001,33.12,1012.67,35.14,121040.82,401,6,402,7,405,1,405,8,409,12,404,6
7001,33.12,1012.66,35.14,122184.37,401,2,410,16,401,4,405,1,400,3,401,7
8001,33.12,1012.66,35.13,122362.22,405,6,406,16,405,2,411,7,421,11,400,2
9001,33.12,1012.65,35.12,122095.63,405,5,405,15,411,5,408,5,410,6,405,6
