timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.9,1013.74,31.62,107291.5,400,3,408,0,400,5,400,6,400,4,400,2
1000,31.9,1013.73,31.61,106814.35,401,5,407,1,401,8,400,6,406,3,406,2
2000,31.9,1013.73,31.6,107911.28,401,4,404,0,405,10,406,5,400,0,403,2
3000,31.9,1013.75,31.6,108258.71,429,0,412,4,404,0,400,2,401,5,408,7
4000,31.91,1013.75,31.58,108189.05,474,7,409,0,411,4,400,3,405,9,414,2
5000,31.91,1013.75,31.58,108538.27,536,6,421,5,401,5,400,3,410,3,422,5
6001,31.91,1013.74,31.57,109101.73,538,6,430,0,400,0,411,3,406,3,422,4
7001,31.91,1013.75,31.57,109599.59,511,8,439,2,409,8,407,1,402,7,417,3
8001,31.91,1013.75,31.55,109814.35,502,11,436,3,400,5,403,0,408,2,426,1
9001,31.91,1013.75,31.56,110391.18,505,9,449,8,403,6,400,0,407,0,433,5
