timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.18,1012.62,34.34,9180.84,400,288,536,702,3890,4457,9101,6774,10891,9850,1482,3529
1000,33.18,1012.63,34.35,9213.1,400,277,533,698,3961,4537,9118,6754,10838,9850,1503,3590
2000,33.18,1012.63,34.34,9361.12,400,279,540,708,3971,4588,9037,6719,10931,9783,1488,3529
3000,33.18,1012.62,34.34,9566.04,400,276,533,727,4013,4557,9008,6809,11006,10064,1481,3564
4000,33.18,1012.62,34.34,9807.57,400,267,537,721,3998,4628,9176,6829,11058,9839,1492,3610
5000,33.18,1012.61,34.33,10080.95,400,269,536,729,4006,4653,9327,6759,11145,9985,1474,3580
6001,33.18,1012.6,34.33,10298.74,400,266,529,724,4074,4743,9304,6729,11163,9952,1462,3559
7001,33.18,1012.6,34.33,10589.91,400,264,512,703,4084,4703,9530,6869,11325,10244,1456,3554
8001,33.18,1012.6,34.32,10898.02,400,255,508,707,4121,4733,9692,6915,11232,10143,1476,3559
9001,33.18,1012.61,34.33,11164.86,400,261,513,702,4047,4683,9831,6950,11319,10211,1462,3484
