timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.54,1013.97,31.37,47460.19,400,0,400,632,400,2013,1805,6664,682,4788,400,448
1000,32.54,1013.97,31.37,48416.9,400,5,400,632,400,2007,1806,6634,678,4683,400,446
2000,32.54,1013.97,31.37,48924.11,400,1,400,641,400,1997,1824,6619,655,4668,400,450
3000,32.55,1013.96,31.37,49354.96,400,2,400,644,400,2004,1799,6729,644,4542,400,445
4000,32.55,1013.96,31.37,49500.28,400,0,400,627,400,1988,1814,6739,645,4517,400,447
5000,32.55,1013.96,31.38,49471.14,400,2,400,670,400,1995,1798,6749,642,4447,400,443
6001,32.55,1013.96,31.39,49038.27,400,2,400,652,400,2009,1826,6729,642,4512,400,447
7001,32.55,1014.0,31.4,48361.2,400,3,400,657,400,2032,1900,6779,641,4588,400,452
8001,32.55,1014.0,31.4,47675.52,400,5,400,676,400,2027,1920,6779,645,4512,400,435
9001,32.55,1014.0,31.4,47115.08,400,7,400,686,400,1997,1948,6910,650,4532,400,427
