timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.08,1013.94,31.28,159059.16,400,7,400,2,400,5,400,7,400,16,400,4
1000,32.08,1013.94,31.28,159209.78,400,10,400,5,400,7,400,11,400,16,400,2
2000,32.08,1013.93,31.29,158459.5,400,11,400,8,400,3,400,3,400,22,410,8
3000,32.08,1013.93,31.29,158758.76,410,8,400,10,400,7,400,8,400,15,414,9
4000,32.08,1013.94,31.3,158908.82,427,12,400,3,400,7,400,3,400,15,417,10
5000,32.08,1013.93,31.3,158459.5,437,18,400,6,400,5,404,10,400,12,417,9
6001,32.08,1013.93,31.3,158459.5,439,12,400,0,400,9,400,6,400,20,417,7
7001,32.08,1013.93,31.29,159360.69,435,2,400,7,400,6,400,8,400,15,419,3
8001,32.08,1013.93,31.3,158608.99,434,11,400,6,400,12,400,8,402,18,406,2
9001,32.08,1013.93,31.31,158012.72,435,12,400,5,400,8,400,11,400,23,414,8
