timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.54,1024.8,32.47,22622.27,6437,10638,9697,15253,7468,12034,10624,9974,6541,10211,1077,3034
1000,33.54,1024.8,32.48,22573.67,7039,10908,9836,15355,6275,11100,9686,9378,5568,9535,1460,3595
2000,33.54,1024.81,32.49,22573.67,7433,11449,9999,15512,5591,10661,8365,8274,3939,7261,1637,3765
3000,33.54,1024.81,32.49,22525.29,7560,11111,9923,15422,5197,10526,10531,10244,3179,6543,1586,3730
4000,33.54,1024.8,32.49,22477.1,7531,11077,9813,15073,5748,10807,15240,12282,3014,6654,811,2810
5000,33.54,1024.8,32.49,22597.95,6831,10627,9466,15130,6889,11764,17983,13137,3100,6684,627,2595
6001,33.54,1024.82,32.5,22720.09,6014,10098,9089,14769,7543,12113,19003,13509,3375,6814,765,2808
7001,33.54,1024.83,32.49,22843.57,6101,10098,8655,14511,7641,12192,19237,13441,3821,7239,858,2925
8001,33.54,1024.82,32.48,22943.32,6755,10773,7989,13936,7618,12192,19513,13621,4425,8500,741,2754
9001,33.54,1024.82,32.47,23018.71,7531,11483,7138,13272,7381,11820,19844,13801,5412,9558,854,2953
