timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.75,1014.19,32.77,26662.94,25509,14758,9385,8342,26929,13734,33223,12304,50050,17056,53571,24968
1000,32.75,1014.19,32.85,25907.72,24682,14544,9564,8162,27053,13981,34208,12698,49722,16707,54466,24446
2000,32.75,1014.19,32.9,25029.25,24365,14308,9947,8421,27466,13835,34088,12653,49364,16882,53899,24097
3000,32.75,1014.19,32.93,24433.32,23772,14026,10352,8612,27645,14038,34536,12721,48350,17021,51751,22912
4000,32.75,1014.19,32.99,23811.1,22780,13846,10479,8713,27728,14049,36505,13194,45873,16143,50289,22877
5000,32.75,1014.19,33.04,23145.46,22173,13621,10740,8950,27825,14026,39250,13813,44382,16019,47663,21587
6001,32.75,1014.19,33.09,22501.17,21098,13227,11111,9040,27604,14128,44024,14544,43815,15940,44680,19740
7001,32.75,1014.19,33.13,21983.37,20009,12755,11169,9096,27714,14072,48081,15467,46082,16777,39966,17823
8001,32.76,1014.19,33.19,21466.92,19389,12541,11186,9017,27783,14117,51154,15850,47902,17230,36833,16812
9001,32.76,1014.2,33.22,21121.73,18134,12304,10902,8758,27728,14060,54197,16131,50289,18450,35580,16131
