timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.96,1024.81,29.16,23069.24,5012,5099,2337,3064,787,1192,1065,1822,12400,10177,5719,6548
1000,33.96,1024.81,29.17,23429.29,5076,5114,2442,3178,790,1199,1009,1699,12152,9963,5528,6543
2000,33.96,1024.81,29.16,23892.22,5105,5199,2509,3218,800,1195,986,1736,12386,10267,5614,6664
3000,33.96,1024.81,29.15,24056.14,5087,5149,2609,3244,812,1191,915,1621,12262,10064,5574,6684
4000,33.96,1024.81,29.15,24111.29,5244,5194,2703,3264,827,1202,894,1616,12083,10109,5499,6614
5000,33.96,1024.81,29.15,23960.25,5157,5174,2784,3344,840,1224,855,1522,12014,10177,5470,6689
6001,33.96,1024.8,29.16,23587.06,5105,5245,2909,3414,851,1247,844,1489,12001,10075,5493,6694
7001,33.97,1024.83,29.14,22943.32,5099,5315,2953,3499,888,1261,823,1489,12014,10244,5365,6644
8001,33.97,1024.83,29.17,22098.95,5116,5189,3066,3570,921,1276,814,1402,12152,10278,5377,6634
9001,33.97,1024.83,29.18,21228.4,5053,5290,3125,3685,967,1293,821,1374,12262,10199,5232,6543
