timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.03,1025.04,30.6,124169.63,407,38,406,2,404,7,415,19,410,20,405,22
1000,33.03,1025.04,30.61,124814.9,413,38,407,12,408,9,416,21,409,19,401,23
2000,33.03,1025.04,30.59,125936.83,417,33,408,6,408,8,414,23,408,19,407,20
3000,33.03,1025.05,30.59,126125.78,410,30,410,7,406,4,409,15,413,18,406,19
4000,33.03,1025.04,30.6,126315.3,402,39,405,7,406,2,414,22,416,22,403,18
5000,33.03,1025.04,30.59,127464.49,411,39,401,1,405,7,412,26,409,23,406,20
6001,33.03,1025.03,30.59,128242.3,403,36,405,6,407,9,412,21,400,27,407,26
7001,33.03,1025.08,30.58,129426.98,400,35,409,5,400,7,406,22,403,18,414,29
8001,33.03,1025.08,30.59,129327.42,411,37,403,4,400,2,413,29,410,23,409,29
9001,33.03,1025.08,30.59,130229.01,413,39,407,3,412,11,410,24,409,20,401,23
