timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.62,1013.93,31.16,22818.77,400,82,400,1137,491,2494,1884,6884,823,4813,400,397
1000,32.62,1013.93,31.16,22145.52,400,84,400,1119,489,2494,1849,6849,831,4909,400,422
2000,32.62,1013.92,31.17,21891.78,400,90,400,1127,491,2542,1841,6774,837,4833,400,433
3000,32.62,1013.92,31.17,22122.21,400,101,400,1133,489,2505,1834,6814,838,4893,400,443
4000,32.62,1013.91,31.17,22597.95,400,99,400,1119,481,2496,1807,6734,846,4914,400,448
5000,32.62,1013.91,31.16,23145.46,400,104,400,1128,491,2514,1776,6714,851,4828,400,453
6001,32.62,1013.92,31.16,24014.95,400,101,400,1145,488,2491,1816,6764,881,4838,400,453
7001,32.62,1013.92,31.16,24793.27,400,101,400,1116,497,2501,1800,6749,876,4893,400,455
8001,32.62,1013.92,31.17,25376.45,400,98,400,1133,493,2496,1825,6794,889,4914,400,458
9001,32.62,1013.91,31.15,25907.72,400,99,400,1130,494,2489,1860,6829,884,4954,400,446
