timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.53,33.67,119747.65,400,57,400,35,400,4,400,41,400,10,400,43
1000,31.53,33.66,120866.78,400,59,400,38,400,10,400,36,400,12,400,42
2000,31.53,33.65,120261.59,400,57,400,38,400,11,400,48,400,11,400,44
3000,31.54,33.65,120261.59,400,58,400,34,400,8,400,42,400,9,400,44
4000,31.54,33.66,119918.47,400,64,400,36,400,6,400,48,400,10,400,41
5000,31.54,33.65,120520.21,400,60,400,42,400,10,400,42,400,5,400,42
6001,31.55,33.67,120347.67,400,56,400,36,400,14,400,50,400,2,400,39
7001,31.55,33.65,120433.88,400,64,400,42,400,15,400,47,400,5,400,39
8001,31.55,33.65,120693.25,400,61,400,39,400,15,400,51,400,6,400,40
9001,31.55,33.64,120433.88,400,65,400,39,400,17,400,37,400,5,400,39
