timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.85,33.2,124722.31,400,97,400,88,400,41,400,40,400,40,400,78
1000,31.85,33.21,125000.5,400,94,400,93,400,41,400,39,400,40,400,80
2000,31.85,33.2,124629.86,400,96,400,94,400,39,400,38,400,39,400,82
3000,31.85,33.19,124353.31,400,95,400,91,400,40,400,35,400,38,400,75
4000,31.85,33.2,124722.31,400,95,400,92,400,38,400,34,400,39,400,81
5000,31.86,33.2,124907.63,400,96,400,89,400,43,400,36,400,40,400,85
6001,31.86,33.18,124353.31,400,101,400,92,400,44,400,35,400,35,400,83
7001,31.86,33.18,124814.9,400,92,400,88,400,40,400,34,400,47,400,80
8001,31.86,33.18,125000.5,400,93,400,90,400,45,400,33,400,45,400,81
9001,31.86,33.17,124445.36,400,97,400,97,400,41,400,40,400,44,400,85
