timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.16,33.7,41208.46,400,1092,400,349,400,915,1392,4302,556,2787,400,1365
1000,32.16,33.7,41168.14,400,1083,400,359,400,949,1432,4377,572,2803,400,1342
2000,32.16,33.7,41047.64,400,1052,400,354,400,957,1446,4372,581,2826,400,1320
3000,32.16,33.69,40967.71,400,1052,400,339,400,983,1438,4412,584,2851,400,1319
4000,32.16,33.69,41289.34,400,1048,400,330,400,987,1395,4342,583,2881,400,1319
5001,32.16,33.68,41248.86,400,1025,400,317,400,991,1364,4312,581,2821,400,1326
6001,32.17,33.68,41411.25,400,1021,400,304,400,950,1346,4327,588,2826,400,1342
7001,32.17,33.67,41208.46,400,1030,400,284,400,927,1298,4242,591,2805,400,1337
8001,32.17,33.67,41208.46,400,1021,400,274,400,914,1275,4257,594,2831,400,1381
9001,32.17,33.66,41047.64,400,1017,400,256,400,896,1226,4211,584,2835,400,1436
