timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.53,32.62,21488.87,7277,6528,5533,6458,3716,4763,1104,2080,2052,2814,2320,4442
1000,32.53,32.63,21357.84,7340,6548,5551,6558,3723,4843,1044,2002,2045,2775,2276,4362
2000,32.53,32.63,21206.98,7317,6569,5597,6558,3706,4793,987,1958,1986,2789,2254,4347
3000,32.53,32.63,21100.53,7363,6584,5753,6563,3664,4823,927,1882,1977,2743,2266,4347
4000,32.54,32.63,21016.13,7236,6589,5806,6619,3677,4828,889,1866,1954,2757,2229,4347
5000,32.54,32.63,20932.4,7265,6528,5782,6649,3606,4758,856,1785,1947,2715,2231,4337
6001,32.54,32.63,20563.73,7242,6508,5898,6639,3613,4833,837,1759,1918,2722,2209,4302
7001,32.54,32.63,20246.77,7306,6649,5939,6764,3579,4753,821,1686,1880,2671,2209,4287
8001,32.54,32.63,19770.61,7236,6558,5904,6729,3542,4723,817,1686,1860,2667,2214,4277
9001,32.54,32.65,19263.22,7242,6589,5858,6704,3529,4763,809,1667,1847,2651,2251,4352
