timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.02,32.83,130229.01,400,92,400,99,400,21,400,3,400,44,400,108
1000,32.02,32.81,130532.33,400,101,400,95,400,21,400,0,400,44,400,106
2000,32.02,32.8,130735.34,400,102,400,99,400,19,400,6,400,48,400,112
3000,32.02,32.79,130837.08,400,104,400,95,400,18,400,3,400,54,400,110
4000,32.03,32.79,130735.34,400,103,400,95,400,19,400,0,400,47,400,112
5000,32.03,32.77,131245.62,400,107,400,93,400,17,400,0,400,42,400,105
6001,32.03,32.76,131348.16,400,100,400,98,400,18,400,1,400,49,400,115
7001,32.03,32.75,132070.41,400,110,400,93,400,19,400,0,400,45,400,109
8001,32.03,32.75,131348.16,400,102,400,100,400,19,400,1,400,47,400,110
9001,32.04,32.76,131966.75,400,94,400,94,400,18,400,1,400,53,400,108
