timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.95,33.58,136576.45,400,89,400,66,400,25,400,42,400,35,400,54
1000,31.95,33.59,136910.11,400,89,400,64,400,23,400,38,400,36,400,58
2000,31.95,33.59,136798.71,400,92,400,67,401,26,400,38,400,32,400,57
3000,31.96,33.59,137469.84,400,92,400,64,400,21,400,37,400,37,400,58
4000,31.96,33.6,136687.49,405,93,400,62,400,21,400,37,402,36,400,54
5000,31.96,33.59,137920.93,400,82,400,62,403,29,400,43,400,39,400,59
6001,31.96,33.59,137695.01,400,89,400,68,400,26,400,43,400,39,400,54
7001,31.96,33.58,137807.88,400,95,400,58,400,27,400,41,400,38,400,60
8001,31.96,33.58,138034.16,400,95,400,61,400,25,400,41,400,36,400,54
9001,31.96,33.58,137582.33,400,91,400,60,400,24,400,43,403,35,400,59
