timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.16,33.23,153119.81,400,75,400,57,400,2,400,3,400,0,400,33
1000,32.16,33.23,153259.39,400,69,400,52,400,6,400,6,400,5,400,35
2000,32.16,33.24,152425.7,400,75,400,60,401,7,400,2,400,2,400,30
3000,32.16,33.23,153399.22,400,74,400,53,400,0,400,11,400,3,400,30
4000,32.16,33.24,152980.48,400,77,400,49,400,6,400,8,400,5,400,37
5001,32.16,33.25,152841.41,400,73,400,55,400,5,400,6,400,1,400,32
6001,32.16,33.24,152702.59,400,69,400,53,400,2,400,10,400,0,400,31
7001,32.16,33.24,151601.04,400,70,400,50,400,2,400,20,400,6,400,28
8001,32.16,33.25,151737.87,400,66,400,51,400,2,400,15,400,5,400,33
9001,32.16,33.26,151874.94,400,74,400,60,400,5,400,16,400,9,400,35
