timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.87,33.62,125000.5,436,73,400,57,400,4,408,26,431,44,400,52
1000,31.87,33.61,125373.36,438,77,400,63,405,12,409,26,431,48,400,48
2000,31.88,33.62,126220.47,439,81,400,58,408,13,414,29,431,49,400,47
3000,31.88,33.63,125186.65,447,81,400,58,404,12,418,32,429,45,403,45
4000,31.88,33.62,125560.62,438,84,400,59,401,13,406,31,421,47,400,52
5001,31.88,33.62,125560.62,440,84,400,57,400,11,404,30,418,47,401,49
6001,31.88,33.64,125560.62,435,76,400,65,400,9,411,31,418,46,402,51
7001,31.88,33.62,125748.44,433,86,400,62,401,13,401,34,414,43,400,50
8001,31.88,33.62,126696.05,441,76,400,64,401,14,403,28,422,45,400,52
9001,31.88,33.63,126315.3,437,74,400,62,402,13,400,35,414,44,400,50
