timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.85,33.64,117324.3,472,68,423,48,401,4,413,1,441,47,407,51
1000,31.85,33.64,117652.7,470,65,422,42,400,0,416,7,454,43,421,54
2000,31.85,33.63,118315.07,473,66,426,45,401,1,410,1,440,41,408,50
3000,31.85,33.63,118148.78,468,66,430,45,401,2,407,0,445,47,407,50
4000,31.85,33.63,118481.82,474,66,421,41,400,3,403,0,444,45,411,52
5000,31.85,33.63,118398.39,469,68,425,45,400,3,409,0,451,47,418,60
6001,31.85,33.64,118984.93,469,71,429,47,401,1,400,0,440,41,412,56
7001,31.85,33.62,119662.42,468,72,427,42,400,2,408,3,449,46,405,55
8001,31.86,33.63,119577.31,472,70,419,49,400,2,414,6,443,45,401,56
9001,31.86,33.64,119407.46,474,76,425,49,400,0,409,7,439,45,403,51
