timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.74,37.02,21800.94,57330,43303,7589,7903,55570,27931,57330,29430,57330,41142,57330,44558
1000,31.74,37.01,21688.45,57330,44279,6819,7408,54645,28245,57330,28594,57330,42223,57330,46231
2000,31.75,37.02,21666.09,57330,44593,6217,7000,53780,27548,57330,26955,57330,41421,57330,47173
3000,31.75,37.01,21532.9,57330,44454,5470,6774,52288,26886,53511,23923,57330,41909,57330,48811
4000,31.75,37.02,21532.9,57330,43443,4904,6518,50199,26398,46619,21169,57330,41909,57330,50379
5000,31.75,37.01,21488.87,57330,43025,4491,6253,48171,25108,39608,17335,57330,41317,57330,51809
6001,31.75,37.01,21643.78,57330,42606,4047,5881,45635,24097,33581,15524,57330,40794,57330,52994
7001,31.76,36.99,21823.58,57330,41979,3613,5656,43785,22494,28390,14724,57330,41282,57330,53482
8001,31.76,36.98,22098.95,57330,42153,3348,5415,40622,21692,26391,14139,57330,40968,57330,54283
9001,31.76,36.96,22192.29,57330,41805,2948,5204,38534,20751,24530,13644,57330,40794,57330,54074
