timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.99,35.8,26936.05,57330,40131,25564,15434,11389,9817,16660,12788,57330,48288,57330,53203
1000,31.99,35.8,26867.25,57330,41874,25330,15287,11713,9963,16715,12935,57330,47730,57330,52506
2000,32.0,35.81,26867.25,57330,42571,24834,15006,11771,10030,17059,12822,57330,47730,57330,51843
3000,32.0,35.81,26629.19,57330,42711,25220,15197,11835,10075,18272,12980,57330,46789,57330,51983
4000,32.0,35.83,26781.74,57330,43338,25523,15208,11782,9997,20574,13970,57330,45778,57330,52854
5000,32.0,35.83,26595.52,57330,43338,24627,15096,11777,9963,22986,14646,57330,44942,57330,53342
6001,32.0,35.82,26629.19,57330,42293,22835,14612,12028,10222,25385,15524,57330,46231,57330,52924
7001,32.0,35.82,26545.18,57330,41944,20175,13678,12193,10357,27907,17091,57330,47173,57330,52575
8001,32.0,35.82,26181.78,57330,41456,17349,12642,13310,10605,32477,19461,57330,48253,57330,52262
9001,32.01,35.81,25891.78,57330,40759,15240,12158,14771,11167,38146,22563,57330,49543,57330,51809
