timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.33,33.4,38423.63,400,1062,400,349,400,1039,566,2992,400,2595,400,1732
1000,32.33,33.4,38353.58,400,1086,400,352,400,1022,581,2962,400,2574,400,1769
2000,32.33,33.39,38144.95,400,1090,400,365,400,976,588,2995,400,2618,400,1778
3000,32.33,33.39,38423.63,400,1098,400,366,400,930,604,3041,400,2641,400,1840
4000,32.33,33.39,38353.58,400,1103,400,359,400,902,627,3068,400,2616,400,1810
5000,32.33,33.4,38179.56,400,1092,400,370,400,857,633,3043,400,2634,400,1790
6001,32.34,33.39,38179.56,400,1091,400,380,400,814,661,3163,400,2671,400,1815
7001,32.34,33.37,38144.95,400,1098,400,385,400,772,658,3118,400,2655,400,1801
8001,32.34,33.37,38248.98,400,1103,400,395,400,730,659,3113,400,2653,400,1831
9001,32.34,33.38,38214.24,400,1113,400,417,400,673,655,3071,426,2701,400,1785
