timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.05,33.8,34262.16,583,195,446,96,555,199,848,526,1412,829,711,309
1000,32.05,33.79,34262.16,599,197,449,93,555,203,847,539,1458,870,717,319
2000,32.06,33.76,34543.46,599,201,457,101,554,205,853,546,1471,876,741,338
3000,32.06,33.76,34318.06,623,211,462,107,557,206,859,554,1498,908,745,375
4000,32.07,33.76,34515.12,628,220,464,109,565,210,876,562,1507,945,743,391
5000,32.07,33.76,34402.24,638,230,452,108,569,210,886,559,1519,947,755,398
6001,32.07,33.74,34234.29,647,239,455,110,576,212,906,579,1543,964,765,425
7001,32.08,33.74,33875.96,656,249,458,116,577,215,909,584,1558,1007,774,437
8001,32.08,33.73,33233.77,662,263,454,117,583,217,925,606,1574,1031,782,456
9001,32.08,33.75,32895.98,677,280,452,120,593,221,960,633,1595,1030,786,473
