timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.55,34.34,38179.56,490,4,447,5,481,1,522,10,500,2,452,6
1000,31.56,34.31,39617.57,495,5,440,2,485,0,515,10,510,2,452,1
2000,31.57,34.28,41087.73,495,10,448,2,477,5,512,10,505,0,445,6
3000,31.58,34.27,42801.44,503,6,462,2,487,0,518,5,505,6,448,4
4000,31.59,34.22,44195.17,502,4,471,3,493,10,514,2,506,2,453,3
5001,31.6,34.21,45387.04,507,9,463,0,490,2,516,8,515,2,455,7
6001,31.61,34.18,46748.64,509,13,468,0,486,2,521,6,509,0,448,2
7001,31.62,34.15,48084.57,505,3,471,5,493,8,518,7,519,7,452,0
8001,31.63,34.15,49471.14,508,3,472,8,485,3,510,6,515,4,460,5
9001,31.64,34.12,50878.4,517,8,467,8,484,4,512,7,516,7,460,0
