timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.4,35.2,40927.86,816,3349,1338,4738,1711,5059,1422,2895,1766,4221,1400,5229
1000,31.4,35.19,40848.39,805,3264,1231,4618,2039,5510,1733,3183,1852,4232,1241,4979
2000,31.4,35.19,40927.86,791,3213,1192,4562,2550,5871,1973,3615,1851,4382,1075,4803
3000,31.4,35.18,40888.08,772,3071,1201,4497,2955,6217,2104,3870,1800,4221,904,4517
4000,31.41,35.18,40651.05,735,3041,1257,4557,3235,6428,2283,4096,1678,4051,819,4297
5000,31.41,35.18,41047.64,698,2971,1339,4678,3436,6609,2357,4171,1434,3635,802,4191
6001,31.41,35.17,41007.64,688,3008,1390,4753,3522,6624,2173,4176,1066,3198,852,4382
7001,31.42,35.16,40769.22,702,2997,1468,4888,3586,6749,1942,3906,789,2916,968,4527
8001,31.42,35.15,40848.39,751,3078,1524,5019,3554,6769,1634,3489,708,2768,1018,4502
9001,31.42,35.15,41007.64,813,3193,1589,5024,3463,6744,1324,3048,749,2856,1028,4507
