timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.54,32.64,18848.59,7358,6563,5829,6644,3500,4828,808,1619,1827,2681,2246,4382
1000,32.54,32.66,18338.74,7329,6594,5829,6829,3451,4783,795,1603,1806,2607,2288,4342
2000,32.54,32.66,17993.33,7253,6508,5771,6674,3392,4668,789,1630,1819,2621,2285,4392
3000,32.54,32.67,17601.53,7282,6538,5788,6709,3404,4633,788,1612,1811,2588,2310,4352
4000,32.54,32.65,17311.56,7196,6624,5701,6734,3314,4588,782,1575,1794,2597,2347,4382
5000,32.54,32.65,17170.13,7167,6579,5591,6724,3277,4608,784,1575,1770,2558,2374,4367
6001,32.54,32.66,17254.71,7126,6584,5545,6709,3206,4532,784,1540,1764,2554,2418,4452
7001,32.54,32.65,17469.85,7114,6543,5371,6709,3186,4462,797,1598,1735,2586,2413,4522
8001,32.54,32.65,17735.2,7323,6619,5279,6709,3130,4547,783,1542,1716,2540,2472,4502
9001,32.54,32.64,17840.59,7404,6558,5226,6553,3080,4492,788,1519,1687,2484,2447,4492
