timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.97,34.11,38110.39,400,1314,400,1335,400,2267,1412,4206,658,2794,400,1508
1000,31.97,34.11,38007.12,400,1485,400,1251,400,2203,987,3785,650,2784,400,1628
2000,31.97,34.11,37734.42,400,1614,400,1162,400,2127,760,3379,645,2759,400,1820
3000,31.97,34.11,37666.86,400,1773,400,1102,400,2018,660,3249,648,2789,400,1928
4000,31.97,34.09,37365.8,400,1824,400,1073,400,1905,606,3052,655,2750,400,2007
5000,31.98,34.1,37532.46,400,1882,400,1083,400,1820,596,3027,662,2780,400,2113
6001,31.98,34.09,37599.54,400,1921,400,1098,400,1695,622,3055,672,2808,400,2147
7001,31.98,34.09,37332.64,400,1937,400,1110,400,1616,646,3041,675,2817,400,2193
8001,31.98,34.09,37365.8,400,1930,400,1118,400,1614,677,3029,680,2828,400,2187
9001,31.98,34.08,37432.28,400,1896,400,1125,400,1579,677,3048,679,2826,400,2207
