timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.84,31.08,134178.47,400,87,400,85,400,42,400,57,400,40,400,92
1000,32.76,31.19,106746.53,400,88,400,90,400,44,400,53,400,39,400,90
2000,32.74,31.27,112458.69,400,85,400,85,400,42,400,52,400,38,400,86
3000,32.74,31.29,117324.3,400,84,400,92,400,44,400,60,400,40,400,80
4000,32.75,31.29,120693.25,400,80,400,90,400,46,400,65,400,40,400,82
5000,32.76,31.28,123169.0,400,84,400,82,400,47,400,61,400,37,400,83
6001,32.77,31.26,125093.51,400,78,400,92,400,46,400,67,400,40,400,81
7001,32.77,31.22,126031.23,400,72,400,99,400,55,400,64,400,38,400,85
8001,32.78,31.21,127367.92,400,74,400,86,400,48,400,64,400,38,400,74
9001,32.79,31.18,128144.55,400,72,400,92,400,51,400,75,400,37,400,79
