timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.33,32.25,131553.71,400,89,400,79,400,3,400,5,400,67,400,128
1000,32.34,32.23,132070.41,400,93,400,76,400,2,400,12,400,63,400,130
2000,32.34,32.24,131656.73,400,91,400,79,400,0,400,5,400,57,400,131
3000,32.34,32.24,131966.75,400,92,400,79,400,0,400,0,400,59,400,131
4000,32.34,32.24,131553.71,400,84,400,80,400,2,400,0,400,60,400,131
5001,32.34,32.23,131863.25,400,95,400,71,400,1,400,4,400,61,400,132
6001,32.34,32.22,132382.39,400,89,400,74,400,6,400,5,400,60,400,130
7001,32.34,32.22,132174.24,400,94,400,80,400,3,400,1,400,57,400,130
8001,32.35,32.23,131966.75,400,91,400,77,400,9,400,1,400,58,400,132
9001,32.35,32.21,131348.16,400,92,400,77,400,7,400,7,400,62,400,131
