timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.9,36.11,23770.74,51333,35321,1846,3059,21553,13452,57121,29605,57330,54179,57330,48846
1000,31.9,36.1,23587.06,51333,35809,1697,2967,19637,12878,57330,30824,57330,54318,57330,47138
2000,31.91,36.1,23534.23,51363,35635,1466,2847,18024,12462,56256,30023,57330,54702,57330,45953
3000,31.91,36.09,23534.23,51512,35739,1286,2759,16687,11854,54138,28768,57330,54911,57330,46336
4000,31.91,36.09,23507.91,50677,35391,1244,2743,16053,11910,52318,28385,57330,54249,57330,47207
5000,31.91,36.08,23587.06,50498,35217,1451,2798,16866,12045,51751,27443,57330,54074,57330,47591
6001,31.91,36.09,23429.29,50856,35286,1779,2971,17597,12372,52825,28454,57330,54493,57330,45569
7001,31.92,36.07,23455.44,51632,35705,2021,3188,17804,12225,55659,30441,57330,53412,57330,43582
8001,31.92,36.07,23325.28,52258,35914,2293,3414,17542,12293,57330,30929,57330,54179,57330,43234
9001,31.92,36.06,23247.87,52467,36332,2303,3434,16908,12124,57330,32184,57330,53586,57330,43826
