timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.17,33.27,150112.11,416,67,403,53,412,10,406,32,420,15,431,38
1000,32.17,33.27,150920.61,416,74,400,41,401,7,400,30,420,10,433,38
2000,32.17,33.27,150380.64,423,76,415,49,410,9,400,26,418,11,434,38
3000,32.17,33.25,149844.53,420,71,412,51,403,11,400,30,420,18,435,39
4000,32.17,33.26,149844.53,416,68,410,49,410,6,400,30,422,14,434,38
5000,32.17,33.25,149577.9,421,67,408,58,404,12,400,32,416,22,427,35
6001,32.17,33.25,149844.53,428,72,417,52,412,17,400,32,412,16,430,39
7001,32.18,33.26,148652.14,428,74,408,48,410,15,400,28,409,9,431,39
8001,32.18,33.26,149978.2,425,73,412,55,400,11,400,31,403,11,436,39
9001,32.18,33.26,149444.95,425,72,412,44,400,15,400,37,408,15,427,41
