timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.16,33.26,151737.87,400,66,400,47,400,8,400,12,400,5,400,31
1000,32.16,33.27,152149.82,400,66,400,57,400,6,400,12,400,7,400,36
2000,32.16,33.26,151874.94,400,70,400,51,406,10,400,21,400,12,400,29
3000,32.17,33.26,151874.94,400,71,400,54,400,8,400,22,400,8,400,35
4000,32.17,33.25,152425.7,400,66,400,50,400,11,400,33,400,13,400,26
5001,32.17,33.27,150650.14,403,72,400,48,400,6,400,29,400,10,408,34
6001,32.17,33.26,150650.14,404,68,400,46,400,6,400,20,404,14,413,34
7001,32.17,33.27,150920.61,413,67,400,51,400,10,400,26,409,13,425,33
8001,32.17,33.26,150515.27,400,65,400,43,400,4,400,26,408,7,422,33
9001,32.17,33.27,150785.25,418,71,400,47,400,12,400,32,412,15,424,36
