timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.23,33.44,26003.79,1682,1485,1652,1579,1501,1325,1246,1263,2391,1970,1510,1563
1000,32.24,33.44,26068.23,1686,1482,1695,1642,1519,1322,1211,1244,2337,1983,1502,1554
2000,32.24,33.43,26165.5,1685,1552,1733,1725,1507,1332,1165,1221,2322,1970,1514,1621
3000,32.24,33.43,26329.24,1654,1487,1741,1734,1505,1329,1161,1191,2374,1979,1536,1605
4000,32.24,33.44,26230.75,1635,1492,1786,1755,1508,1331,1112,1177,2352,1986,1568,1676
5000,32.24,33.42,26230.75,1649,1496,1797,1836,1513,1369,1087,1169,2347,1972,1581,1672
6001,32.24,33.42,26198.09,1653,1556,1830,1801,1509,1362,1067,1168,2352,2009,1593,1699
7001,32.24,33.43,26395.31,1629,1489,1864,1889,1495,1383,1038,1131,2295,1972,1603,1734
8001,32.24,33.43,26428.47,1655,1512,1879,1933,1489,1402,1032,1118,2320,2002,1623,1753
9001,32.24,33.43,26461.71,1632,1512,1883,1942,1515,1406,1023,1107,2278,1981,1646,1794
