timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.03,36.83,53365.38,44919,33508,57330,60000,3110,5415,400,794,5707,5701,24020,16041
1000,31.04,36.73,54578.03,38057,30859,57330,60000,5302,6724,400,803,5985,5831,24213,16498
2000,31.05,36.66,55259.7,29076,26189,57330,58780,8985,8950,400,819,6333,5942,24613,16278
3000,31.06,36.59,55405.38,27204,25073,57330,56863,13048,11561,400,979,6680,6022,24737,17195
4000,31.07,36.56,55150.93,27825,25979,57330,55294,19789,13633,902,1306,7091,6232,25095,17370
5000,31.07,36.51,54613.49,30359,27792,57330,53238,24792,15501,2281,2316,7711,6348,26033,18834
6001,31.08,36.51,53263.94,33432,29256,57330,51390,28459,18276,4555,3484,8273,6553,26653,19426
7001,31.09,36.51,51628.33,34596,29256,57330,50275,34894,22563,7421,5164,8585,6674,26240,19287
8001,31.1,36.52,49239.33,34626,29326,57330,48915,39011,25108,9918,6288,9188,6980,23979,16812
9001,31.11,36.59,47009.01,34566,29535,56733,48044,42472,26502,11759,7396,9773,7441,23496,16777
