timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.21,33.6,41698.54,400,948,400,197,400,737,1136,4066,583,2902,400,1295
1000,32.21,33.58,41698.54,400,920,400,196,400,720,1179,4126,575,2907,400,1285
2000,32.21,33.58,41906.2,400,921,400,197,400,709,1239,4181,564,2858,400,1274
3000,32.22,33.58,42031.79,400,911,400,191,400,687,1280,4277,557,2817,400,1281
4000,32.22,33.59,42370.41,400,905,400,173,400,654,1285,4262,544,2844,400,1272
5001,32.22,33.57,42200.42,400,887,400,179,400,589,1281,4302,559,2849,400,1278
6001,32.22,33.57,42455.92,400,876,400,173,400,559,1233,4272,579,2893,400,1269
7001,32.22,33.57,42541.78,400,868,400,169,400,533,1191,4196,605,2877,400,1279
8001,32.22,33.55,42671.21,400,844,400,158,400,503,1136,4206,630,2902,400,1303
9001,32.23,33.55,43064.29,400,842,400,155,400,496,1092,4091,628,2923,400,1298
