timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.74,31.31,134392.99,400,104,400,72,400,4,400,38,400,44,400,120
1000,32.74,31.3,134071.47,400,98,400,72,400,8,400,29,400,40,400,121
2000,32.74,31.3,133539.02,400,109,400,76,400,8,400,40,400,40,400,122
3000,32.75,31.3,133539.02,400,108,400,71,400,8,400,39,400,39,400,125
4000,32.75,31.3,134716.05,400,105,400,79,400,3,400,37,400,43,400,128
5001,32.75,31.3,134824.08,400,101,400,74,400,7,400,30,400,41,400,129
6001,32.75,31.29,134500.5,400,107,400,78,400,10,400,31,400,44,400,129
7001,32.75,31.29,134716.05,400,107,400,75,400,7,400,31,400,46,400,125
8001,32.75,31.28,134932.28,400,105,400,71,400,8,400,24,400,45,400,126
9001,32.75,31.26,134932.28,400,108,400,73,400,1,400,36,400,45,400,123
