timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.65,36.94,32044.16,57330,52157,34476,17300,2842,3198,4700,3740,57330,38842,57330,48253
1000,31.65,36.94,31946.84,57330,52157,37907,19949,1886,2838,4705,3810,57330,39504,57330,47730
2000,31.66,36.95,31801.95,57330,52959,41219,21587,1443,2544,5157,3966,57330,39574,57330,47451
3000,31.66,36.94,32117.54,57330,53029,43546,22145,1304,2443,5846,4282,57330,39365,57330,47974
4000,31.66,36.95,32464.48,57330,53029,45456,23156,1393,2436,5864,4257,57330,39295,57330,48637
5000,31.66,36.92,32999.18,57330,52959,45933,23086,1547,2512,5806,4282,57330,38772,57330,48532
6001,31.67,36.89,33365.55,57330,53377,45694,23539,1669,2512,6738,4552,57330,37482,57330,49438
7001,31.67,36.89,33659.16,57330,53447,44382,23226,1995,2688,8470,5134,57330,36611,57330,48915
8001,31.67,36.86,33985.41,57330,53447,40056,20367,3304,3038,10346,5721,57330,36193,57330,48881
9001,31.67,36.86,34095.58,57330,53133,33701,17997,4715,3971,12345,6388,57330,36088,57330,48183
