timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.69,31.4,135366.84,400,103,400,90,400,9,400,10,400,33,400,116
1000,32.69,31.39,135914.0,400,98,400,89,400,4,400,12,400,44,400,114
2000,32.69,31.4,135366.84,400,93,400,86,400,7,400,12,400,40,400,111
3000,32.69,31.39,135475.92,400,100,400,93,400,7,400,13,400,39,400,118
4000,32.69,31.39,136354.92,400,103,400,91,400,5,400,13,400,33,400,115
5000,32.69,31.4,134716.05,400,102,400,87,400,2,400,17,400,28,400,119
6001,32.69,31.4,135366.84,400,94,400,88,400,5,400,24,400,36,400,117
7001,32.7,31.4,135914.0,400,101,400,94,400,12,400,20,400,36,400,114
8001,32.7,31.4,135366.84,400,97,400,91,400,6,400,19,400,38,400,121
9001,32.7,31.39,135366.84,400,102,400,86,400,10,400,19,400,34,400,114
