timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.76,36.94,22501.17,57330,41595,2698,4893,37370,19566,23910,13351,57330,40410,57330,54249
1000,31.77,36.92,22646.65,57330,41456,2673,4929,36744,19461,23731,13329,57330,39051,57330,54039
2000,31.77,36.91,22893.34,57330,41456,2965,4868,36386,19322,24062,13261,57330,37552,57330,53900
3000,31.77,36.89,23043.95,57330,42049,3431,5189,35431,18868,24337,13464,57330,36053,57330,54353
4000,31.77,36.86,23351.19,57330,42293,3932,5480,33969,17962,25082,13678,57330,34903,57330,54074
5001,31.78,36.85,23560.62,57330,42920,4312,5646,31523,16812,26267,13880,57330,34485,57330,53795
6001,31.78,36.81,23824.58,57330,42571,4827,5962,28404,15929,27191,14308,57330,34275,57330,54039
7001,31.78,36.8,24069.91,57330,43269,5835,6353,27080,15659,28390,14803,57330,34136,57330,52819
8001,31.78,36.78,24138.95,57330,43443,6993,6749,26956,15490,32448,15332,57330,34659,57330,53307
9001,31.78,36.77,24264.24,57330,43617,7827,6965,26460,15355,36475,15996,57330,36088,57330,52401
