timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.06,35.78,26003.79,57330,45395,32806,18415,16853,12180,18286,13621,50020,36018,57330,45743
1000,32.07,35.78,26068.23,57330,44210,32925,18973,17059,12496,17611,13531,50020,35112,57330,47033
2000,32.07,35.76,26003.79,57330,43513,32776,18450,17114,12304,16715,12878,50319,35600,57330,48602
3000,32.07,35.76,26035.97,57330,42118,31821,18555,16687,12225,15957,12845,51273,36506,57330,49090
4000,32.07,35.78,26181.78,57330,42502,31433,18032,15957,11944,14675,12248,52706,36611,57330,49334
5001,32.07,35.76,26181.78,57330,43059,30329,17648,15323,11786,13365,11775,53213,36785,57330,49090
6001,32.08,35.75,26428.47,57330,43722,30598,17439,15088,11820,11638,11257,53213,36541,57330,48044
7001,32.08,35.75,26461.71,57330,44489,32895,19705,15033,11809,10995,10605,51960,35705,57330,45883
8001,32.08,35.75,26545.18,57330,45360,35282,20472,14578,11719,10074,10075,50468,35251,57330,42606
9001,32.08,35.74,26747.69,57330,46789,38773,21692,14551,11685,9084,9434,49812,35251,57330,40898
