timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.42,33.89,115709.38,400,18,400,20,400,11,400,55,400,36,400,9
1000,31.43,33.88,116108.93,400,26,400,18,400,8,400,54,400,32,400,7
2000,31.43,33.88,115154.61,400,26,400,18,400,11,400,48,400,36,400,8
3000,31.43,33.87,115709.38,400,32,400,17,400,1,400,59,400,34,400,7
4000,31.44,33.87,116753.97,400,24,400,26,400,6,400,49,400,32,400,7
5000,31.44,33.85,115868.87,400,30,400,24,400,8,400,57,400,34,400,6
6001,31.44,33.86,115948.78,400,32,400,21,400,2,400,51,400,29,400,6
7001,31.44,33.85,116430.56,400,34,400,20,400,4,400,53,400,29,400,6
8001,31.45,33.84,116835.11,400,37,400,26,400,1,400,50,400,27,400,9
9001,31.45,33.84,116672.95,400,35,400,28,400,0,400,48,400,26,400,8
