timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.2,32.55,130229.01,400,90,400,92,400,8,400,15,400,66,400,127
1000,32.2,32.54,129726.58,400,93,400,91,400,10,400,10,400,72,400,127
2000,32.21,32.53,129927.08,400,91,400,89,400,10,400,7,400,69,400,129
3000,32.21,32.52,130735.34,400,92,400,85,400,5,400,6,400,65,400,126
4000,32.21,32.51,130532.33,400,93,400,86,400,8,400,10,400,67,400,126
5001,32.21,32.51,130938.97,400,89,400,85,400,3,400,2,400,68,400,123
6001,32.21,32.48,131143.25,400,85,400,86,400,7,400,6,400,70,400,130
7001,32.21,32.48,131863.25,400,85,400,90,400,6,400,6,400,68,400,127
8001,32.22,32.48,131863.25,400,92,400,86,400,1,400,7,400,66,400,127
9001,32.22,32.47,132070.41,400,91,400,90,400,2,400,0,400,65,400,129
