timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.39,32.18,130329.96,400,99,400,81,400,14,400,18,400,45,400,123
1000,32.39,32.17,129927.08,400,92,400,81,400,18,400,25,400,42,400,126
2000,32.39,32.17,130329.96,400,98,400,74,400,15,400,26,400,48,400,127
3000,32.4,32.19,129626.56,400,93,400,82,400,21,400,26,400,45,400,130
4000,32.4,32.17,129826.75,400,97,400,71,400,17,400,29,400,43,400,121
5000,32.4,32.17,129826.75,400,103,400,81,400,17,400,26,400,38,400,124
6001,32.4,32.17,129626.56,400,91,400,75,400,17,400,26,400,40,400,124
7001,32.4,32.18,129826.75,400,90,400,82,400,21,400,25,400,44,400,125
8001,32.4,32.16,129726.58,400,102,400,84,400,25,400,26,400,41,400,126
9001,32.4,32.16,129826.75,400,102,400,85,400,19,400,24,400,35,400,123
