timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.52,31.91,130837.08,400,111,400,101,400,13,400,4,400,61,400,125
1000,32.52,31.91,131245.62,400,114,400,101,400,19,400,1,400,55,400,130
2000,32.52,31.9,131245.62,400,114,400,105,400,13,400,10,400,63,400,131
3000,32.52,31.9,131143.25,400,110,400,104,400,18,400,13,400,60,400,125
4000,32.52,31.91,131245.62,400,106,400,95,400,17,400,6,400,59,400,121
5001,32.53,31.9,131863.25,400,106,400,101,400,21,400,8,400,59,400,123
6001,32.53,31.91,130735.34,400,104,400,99,400,19,400,17,400,55,400,120
7001,32.53,31.92,130938.97,400,103,400,102,400,17,400,18,400,55,400,119
8001,32.53,31.91,130938.97,400,101,400,100,400,20,400,12,400,56,400,117
9001,32.53,31.91,130633.76,400,106,400,101,400,23,400,21,400,51,400,111
