timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.84,36.14,25875.85,24144,33892,26681,37901,10531,13182,14054,13430,23014,19810,22959,23644
1000,31.84,36.14,25468.61,25661,35251,27535,39016,7925,11021,13668,13610,23083,20402,22022,22424
2000,31.84,36.14,25330.62,26184,35426,28486,39783,6483,10278,16604,14601,22545,20298,19058,19810
3000,31.85,36.15,25224.31,26184,34694,29673,40585,8145,11629,19885,15726,22366,19949,15529,17021
4000,31.85,36.15,25209.2,25798,34241,30538,40794,10613,13351,22862,17160,22600,19879,14578,16742
5000,31.85,36.15,25224.31,23924,32881,28838,39504,12593,14511,24834,18938,23634,21343,15198,17021
6001,31.85,36.16,25103.91,22366,31069,27866,39051,15019,15580,25771,20019,24668,22598,13930,16131
7001,31.85,36.16,24969.83,21029,30162,26694,37587,18024,16882,26267,19810,25798,23295,11302,15152
8001,31.86,36.16,24648.02,18603,27060,25495,36715,20919,19740,26474,20611,26750,23818,11418,15366
9001,31.86,36.17,24152.81,17693,26502,24268,35251,22463,21378,26088,20402,27590,24934,14757,17404
