timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.55,34.86,40146.8,1253,3961,526,2923,968,3394,795,2895,1091,3514,633,3464
1000,31.55,34.87,40146.8,1236,4021,620,3027,1043,3484,655,2734,1066,3414,527,3173
2000,31.55,34.86,39804.97,1207,3986,702,3168,1165,3730,511,2551,1034,3384,425,2988
3000,31.56,34.86,40146.8,1214,3906,796,3504,1279,3966,400,2367,989,3334,400,2948
4000,31.56,34.85,40032.21,1202,3956,851,3650,1340,4131,400,2249,957,3229,400,2944
5000,31.56,34.85,40223.56,1202,3981,968,3800,1236,3991,400,2117,943,3123,404,2902
6001,31.56,34.84,40416.76,1215,3850,1097,4061,968,3720,400,2048,902,3098,411,2881
7001,31.57,34.83,40611.82,1253,4031,1175,4201,756,3274,400,1986,851,3034,411,2872
8001,31.57,34.82,40729.76,1272,4031,1293,4442,621,2969,400,1965,844,3052,417,2863
9001,31.57,34.82,40769.22,1299,4061,1359,4457,506,2877,400,1914,836,3038,457,2898
