timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.47,32.92,11571.37,3807,4211,1633,2764,4042,4116,5678,4873,3856,3474,3647,5109
1000,32.47,32.91,11470.13,3792,4151,1618,2748,4165,4247,5904,4924,3907,3434,3664,5024
2000,32.47,32.92,11432.62,3799,4216,1598,2757,4273,4462,6037,5014,3885,3464,3674,5109
3000,32.47,32.93,11395.35,3775,4221,1593,2676,4342,4502,6072,5024,3922,3544,3679,5109
4000,32.47,32.93,11346.04,3753,4211,1604,2692,4425,4598,6107,5119,3915,3630,3679,5144
5000,32.47,32.93,11370.64,3723,4101,1598,2706,4533,4678,6223,5109,3883,3544,3630,5109
6001,32.47,32.92,11309.34,3709,4096,1564,2694,4651,4818,6367,5169,3932,3580,3650,5159
7001,32.47,32.93,11297.15,3691,4151,1577,2662,4722,4924,6582,5229,3890,3549,3623,5039
8001,32.47,32.93,11236.63,3674,4131,1580,2694,4796,4994,6703,5370,3939,3570,3618,5029
9001,32.47,32.93,11200.63,3660,4121,1578,2667,4855,5054,6802,5390,3939,3494,3561,5129
