timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.69,33.42,122095.63,400,73,400,66,400,48,400,64,400,4,400,31
1000,31.7,33.42,122095.63,400,77,400,70,400,49,400,62,400,0,400,32
2000,31.7,33.42,121830.21,400,77,400,74,400,48,400,60,400,2,400,26
3000,31.7,33.41,122898.89,400,76,400,73,400,49,400,60,400,6,400,34
4000,31.7,33.4,123169.0,400,76,400,67,400,50,400,61,400,1,400,27
5000,31.71,33.38,123349.73,400,79,400,77,400,50,400,59,400,2,400,26
6001,31.71,33.37,123803.89,400,83,400,73,400,53,400,55,400,0,400,33
7001,31.71,33.37,123803.89,400,81,400,75,400,52,400,49,400,0,400,27
8001,31.71,33.36,124077.99,400,80,400,76,400,50,400,54,400,8,400,27
9001,31.71,33.35,124077.99,400,82,400,78,400,51,400,51,400,3,400,27
