timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.57,31.85,129927.08,400,105,400,97,400,32,400,42,400,36,400,118
1000,32.57,31.84,130431.07,400,110,400,96,400,32,400,36,400,36,400,121
2000,32.57,31.82,130027.57,400,106,400,100,400,36,400,32,400,37,400,115
3000,32.57,31.83,129826.75,400,115,400,100,400,32,400,33,400,26,400,119
4000,32.57,31.81,130329.96,400,109,400,105,400,37,400,32,400,34,400,118
5000,32.57,31.81,130431.07,400,111,400,105,400,33,400,31,400,28,400,115
6001,32.57,31.79,131143.25,400,110,400,102,400,32,400,32,400,30,400,120
7001,32.58,31.78,131863.25,400,106,400,99,400,25,400,31,400,31,400,117
8001,32.58,31.77,132174.24,400,107,400,103,400,26,400,22,400,32,400,112
9001,32.58,31.73,132174.24,400,102,400,100,400,31,400,30,400,34,400,120
