timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.92,33.6,134608.19,400,87,406,55,400,7,432,15,508,57,433,60
1000,31.92,33.62,135914.0,413,90,400,56,400,7,435,21,497,54,437,60
2000,31.92,33.65,135040.66,414,83,405,56,410,7,444,20,475,53,436,64
3000,31.92,33.65,135040.66,409,91,400,53,409,9,439,19,465,51,438,65
4000,31.92,33.68,135149.21,403,85,400,62,406,7,434,21,469,50,429,57
5000,31.92,33.68,136244.42,413,86,400,59,410,14,428,17,464,56,432,64
6001,31.92,33.68,135804.22,403,83,400,52,409,12,436,21,455,52,430,67
7001,31.92,33.68,135585.18,412,90,400,54,405,10,437,19,441,52,427,64
8001,31.92,33.68,135914.0,402,92,400,53,411,16,441,20,443,49,419,59
9001,31.93,33.67,135914.0,411,94,400,53,409,12,442,25,429,48,421,63
