timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.38,32.21,130431.07,400,94,400,81,400,13,400,12,400,52,400,133
1000,32.38,32.21,130329.96,400,89,400,77,400,12,400,13,400,61,400,131
2000,32.38,32.19,130431.07,400,90,400,71,400,7,400,24,400,50,400,126
3000,32.38,32.2,130532.33,400,89,400,76,400,10,400,20,400,57,400,131
4000,32.38,32.2,130128.21,400,99,400,78,400,9,400,24,400,50,400,126
5001,32.39,32.2,130532.33,400,94,400,72,400,11,400,27,400,54,400,123
6001,32.39,32.19,130229.01,400,98,400,72,400,20,400,27,400,42,400,126
7001,32.39,32.19,130532.33,400,96,400,77,400,11,400,28,400,51,400,127
8001,32.39,32.2,130329.96,400,97,400,74,400,11,400,25,400,46,400,130
9001,32.39,32.19,130128.21,400,94,400,83,400,13,400,27,400,51,400,127
