timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.23,33.11,156687.36,400,76,406,57,400,1,400,6,400,22,400,35
1000,32.23,33.12,156541.47,402,74,400,51,400,0,400,0,400,19,400,38
2000,32.23,33.12,156541.47,402,75,400,58,400,0,400,5,400,16,400,34
3000,32.23,33.1,156833.52,400,78,401,50,400,0,400,0,400,17,400,36
4000,32.23,33.1,157126.67,400,79,400,59,400,1,400,0,400,18,400,37
5000,32.24,33.11,157126.67,401,78,400,61,400,0,400,0,400,18,400,36
6001,32.24,33.1,157568.45,400,73,400,52,400,0,400,4,400,21,400,33
7001,32.24,33.1,158161.37,400,71,400,52,400,2,400,0,400,20,400,32
8001,32.24,33.09,158310.29,400,77,400,55,400,1,400,0,400,17,400,26
9001,32.24,33.07,158459.5,400,76,400,54,400,3,400,0,400,22,400,35
