timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.27,35.18,36490.81,27039,37761,19954,32044,400,2468,400,1646,9194,12687,5261,11460
1000,32.27,35.13,38214.24,28266,39051,20257,32498,400,2279,400,1492,8672,12439,4067,10222
2000,32.27,35.08,39729.8,29912,40306,21043,33230,400,2110,400,1334,8313,12147,3520,9468
3000,32.27,35.04,41492.93,31165,40097,22146,35147,400,1905,400,1229,7954,11854,3880,10233
4000,32.27,35.0,43464.68,31284,40619,23331,34868,400,1785,400,1153,7392,11505,4901,11561
5001,32.27,34.95,45046.89,31165,40689,23869,35600,400,1912,400,1050,7224,11347,7190,13070
6001,32.28,34.91,46336.76,29583,40062,23331,35112,400,2217,400,1042,7329,11471,8904,14150
7001,32.28,34.87,47140.82,27976,38807,22008,34171,457,2537,400,1221,7844,12057,10416,14950
8001,32.28,34.83,46593.33,25481,35705,19968,32288,667,2831,400,1748,8400,12169,11354,15591
9001,32.28,34.8,45782.14,23317,34275,17721,30267,834,3208,561,2320,9031,12732,11875,15805
